3/2/2018,1610
3/16/2018,1610
3/30/2018,1610
4/13/2018,1610
4/27/2018,1610
5/11/2018,1610
5/25/2018,1610
6/8/2018,1610
6/22/2018,1610
7/6/2018,1610
7/20/2018,1610
8/3/2018,1610
8/17/2018,1610
8/31/2018,1610
9/14/2018,1610
9/28/2018,1610
10/12/2018,1610
10/26/2018,1610
11/9/2018,1610
11/23/2018,1610
12/7/2018,1610
12/21/2018,1610
1/4/2019,1610
1/18/2019,1610
2/1/2019,1610
2/15/2019,1610
3/1/2019,1610
3/15/2019,1610
3/29/2019,1610
4/12/2019,1610
4/26/2019,1610
5/10/2019,1610
5/24/2019,1610
6/7/2019,1610
6/21/2019,1610
7/5/2019,1610
7/19/2019,1610
8/2/2019,1610
8/16/2019,1610
8/30/2019,1610
9/13/2019,1610
9/27/2019,1610
10/11/2019,1610
10/25/2019,1610
11/8/2019,1610
11/22/2019,1610
12/6/2019,1610
12/20/2019,1610
1/3/2020,1610
1/17/2020,1610
1/31/2020,1610
2/14/2020,1610
2/28/2020,1610
3/13/2020,1610
3/27/2020,1610
4/10/2020,1610
4/24/2020,1610
5/8/2020,1610
5/22/2020,1610
6/5/2020,1610
6/19/2020,1610
7/3/2020,1610
7/17/2020,1610
7/31/2020,1610
8/14/2020,1610
8/28/2020,1610
9/11/2020,1610
9/25/2020,1610
10/9/2020,1610
10/23/2020,1610
11/6/2020,1610
11/20/2020,1610
12/4/2020,1610
12/18/2020,1610
1/1/2021,1610
1/15/2021,1610
1/29/2021,1610
2/12/2021,1610
2/26/2021,1610
3/12/2021,1610
3/26/2021,1610
4/9/2021,1610
4/23/2021,1610
5/7/2021,1610
5/21/2021,1610
6/4/2021,1610
6/18/2021,1610
7/2/2021,1610
7/16/2021,1610
7/30/2021,1610
8/13/2021,1610
8/27/2021,1610
9/10/2021,1610
9/24/2021,1610
10/8/2021,1610
10/22/2021,1610
11/5/2021,1610
11/19/2021,1610
12/3/2021,1610
12/17/2021,1610
12/31/2021,1610
1/14/2022,1610
1/28/2022,1610
2/11/2022,1610
2/25/2022,1610
3/11/2022,1610
3/25/2022,1610
4/8/2022,1610
4/22/2022,1610
5/6/2022,1610
5/20/2022,1610
6/3/2022,1610
6/17/2022,1610
7/1/2022,1610
7/15/2022,1610
7/29/2022,1610
8/12/2022,1610
8/26/2022,1610
9/9/2022,1610
9/23/2022,1610
10/7/2022,1610
10/21/2022,1610
11/4/2022,1610
11/18/2022,1610
12/2/2022,1610
12/16/2022,1610
12/30/2022,1610
1/13/2023,1610
1/27/2023,1610
2/10/2023,1610
2/24/2023,1610
3/10/2023,1610
3/24/2023,1610
4/7/2023,1610
4/21/2023,1610
5/5/2023,1610
5/19/2023,1610
6/2/2023,1610
6/16/2023,1610
6/30/2023,1610
7/14/2023,1610
7/28/2023,1610
8/11/2023,1610
8/25/2023,1610
9/8/2023,1610
9/22/2023,1610
10/6/2023,1610
10/20/2023,1610
11/3/2023,1610
11/17/2023,1610
12/1/2023,1610
12/15/2023,1610
12/29/2023,1610
1/12/2024,1610
1/26/2024,1610
2/9/2024,1610
2/23/2024,1610
3/8/2024,1610
3/22/2024,1610
4/5/2024,1610
4/19/2024,1610
5/3/2024,1610
5/17/2024,1610
5/31/2024,1610
6/14/2024,1610
6/28/2024,1610
7/12/2024,1610
7/26/2024,1610
8/9/2024,1610
8/23/2024,1610
9/6/2024,1610
9/20/2024,1610
10/4/2024,1610
10/18/2024,1610
11/1/2024,1610
11/15/2024,1610
11/29/2024,1610
12/13/2024,1610
12/27/2024,1610
1/10/2025,1610
1/24/2025,1610
2/7/2025,1610
2/21/2025,1610
3/7/2025,1610
3/21/2025,1610
4/4/2025,1610
4/18/2025,1610
5/2/2025,1610
5/16/2025,1610
5/30/2025,1610
6/13/2025,1610
6/27/2025,1610
7/11/2025,1610
7/25/2025,1610
8/8/2025,1610
8/22/2025,1610
9/5/2025,1610
9/19/2025,1610
10/3/2025,1610
10/17/2025,1610
10/31/2025,1610
11/14/2025,1610
11/28/2025,1610
12/12/2025,1610
12/26/2025,1610
1/9/2026,1610
1/23/2026,1610
2/6/2026,1610
2/20/2026,1610
3/6/2026,1610
3/20/2026,1610
4/3/2026,1610
4/17/2026,1610
5/1/2026,1610
5/15/2026,1610
5/29/2026,1610
6/12/2026,1610
6/26/2026,1610
7/10/2026,1610
7/24/2026,1610
8/7/2026,1610
8/21/2026,1610
9/4/2026,1610
9/18/2026,1610
10/2/2026,1610
10/16/2026,1610
10/30/2026,1610
11/13/2026,1610
11/27/2026,1610
12/11/2026,1610
12/25/2026,1610
1/8/2027,1610
1/22/2027,1610
2/5/2027,1610
2/19/2027,1610
3/5/2027,1610
3/19/2027,1610
4/2/2027,1610
4/16/2027,1610
4/30/2027,1610
5/14/2027,1610
5/28/2027,1610
6/11/2027,1610
6/25/2027,1610
7/9/2027,1610
7/23/2027,1610
8/6/2027,1610
8/20/2027,1610
9/3/2027,1610
9/17/2027,1610
10/1/2027,1610
10/15/2027,1610
10/29/2027,1610
11/12/2027,1610
11/26/2027,1610
12/10/2027,1610
12/24/2027,1610
1/7/2028,1610
1/21/2028,1610
2/4/2028,1610
2/18/2028,1610
3/3/2028,1610
3/17/2028,1610
3/31/2028,1610
4/14/2028,1610
4/28/2028,1610
5/12/2028,1610
5/26/2028,1610
6/9/2028,1610
6/23/2028,1610
7/7/2028,1610
7/21/2028,1610
8/4/2028,1610
8/18/2028,1610
9/1/2028,1610
9/15/2028,1610
9/29/2028,1610
10/13/2028,1610
10/27/2028,1610
11/10/2028,1610
11/24/2028,1610
12/8/2028,1610
12/22/2028,1610
1/5/2029,1610
1/19/2029,1610
2/2/2029,1610
2/16/2029,1610
3/2/2029,1610
3/16/2029,1610
3/30/2029,1610
4/13/2029,1610
4/27/2029,1610
5/11/2029,1610
5/25/2029,1610
6/8/2029,1610
6/22/2029,1610
7/6/2029,1610
7/20/2029,1610
8/3/2029,1610
8/17/2029,1610
8/31/2029,1610
9/14/2029,1610
9/28/2029,1610
10/12/2029,1610
10/26/2029,1610
11/9/2029,1610
11/23/2029,1610
12/7/2029,1610
12/21/2029,1610
1/4/2030,1610
1/18/2030,1610
2/1/2030,1610
2/15/2030,1610
3/1/2030,1610
3/15/2030,1610
3/29/2030,1610
4/12/2030,1610
4/26/2030,1610
5/10/2030,1610
5/24/2030,1610
6/7/2030,1610
6/21/2030,1610
7/5/2030,1610
7/19/2030,1610
8/2/2030,1610
8/16/2030,1610
8/30/2030,1610
9/13/2030,1610
9/27/2030,1610
10/11/2030,1610
10/25/2030,1610
11/8/2030,1610
11/22/2030,1610
12/6/2030,1610
12/20/2030,1610
1/3/2031,1610
1/17/2031,1610
1/31/2031,1610
2/14/2031,1610
2/28/2031,1610
3/14/2031,1610
3/28/2031,1610
4/11/2031,1610
4/25/2031,1610
5/9/2031,1610
5/23/2031,1610
6/6/2031,1610
6/20/2031,1610
7/4/2031,1610
7/18/2031,1610
8/1/2031,1610
8/15/2031,1610
8/29/2031,1610
9/12/2031,1610
9/26/2031,1610
10/10/2031,1610
10/24/2031,1610
11/7/2031,1610
11/21/2031,1610
12/5/2031,1610
12/19/2031,1610
1/2/2032,1610
1/16/2032,1610
1/30/2032,1610
2/13/2032,1610
2/27/2032,1610
3/12/2032,1610
3/26/2032,1610
4/9/2032,1610
4/23/2032,1610
5/7/2032,1610
5/21/2032,1610
6/4/2032,1610
6/18/2032,1610
7/2/2032,1610
7/16/2032,1610
7/30/2032,1610
8/13/2032,1610
8/27/2032,1610
9/10/2032,1610
9/24/2032,1610
10/8/2032,1610
10/22/2032,1610
11/5/2032,1610
11/19/2032,1610
12/3/2032,1610
12/17/2032,1610
12/31/2032,1610
1/14/2033,1610
1/28/2033,1610
2/11/2033,1610
2/25/2033,1610
3/11/2033,1610
3/25/2033,1610
4/8/2033,1610
4/22/2033,1610
5/6/2033,1610
5/20/2033,1610
6/3/2033,1610
6/17/2033,1610
7/1/2033,1610
7/15/2033,1610
7/29/2033,1610
8/12/2033,1610
8/26/2033,1610
9/9/2033,1610
9/23/2033,1610
10/7/2033,1610
10/21/2033,1610
11/4/2033,1610
11/18/2033,1610
12/2/2033,1610
12/16/2033,1610
12/30/2033,1610
1/13/2034,1610
1/27/2034,1610
2/10/2034,1610
2/24/2034,1610
3/10/2034,1610
3/24/2034,1610
4/7/2034,1610
4/21/2034,1610
5/5/2034,1610
5/19/2034,1610
6/2/2034,1610
6/16/2034,1610
6/30/2034,1610
7/14/2034,1610
7/28/2034,1610
8/11/2034,1610
8/25/2034,1610
9/8/2034,1610
9/22/2034,1610
10/6/2034,1610
10/20/2034,1610
11/3/2034,1610
11/17/2034,1610
12/1/2034,1610
12/15/2034,1610
12/29/2034,1610
1/12/2035,1610
1/26/2035,1610
2/9/2035,1610
2/23/2035,1610
3/9/2035,1610
3/23/2035,1610
4/6/2035,1610
4/20/2035,1610
5/4/2035,1610
5/18/2035,1610
6/1/2035,1610
6/15/2035,1610
6/29/2035,1610
7/13/2035,1610
7/27/2035,1610
8/10/2035,1610
8/24/2035,1610
9/7/2035,1610
9/21/2035,1610
10/5/2035,1610
10/19/2035,1610
11/2/2035,1610
11/16/2035,1610
11/30/2035,1610
12/14/2035,1610
12/28/2035,1610
1/11/2036,1610
1/25/2036,1610
2/8/2036,1610
2/22/2036,1610
3/7/2036,1610
3/21/2036,1610
4/4/2036,1610
4/18/2036,1610
5/2/2036,1610
5/16/2036,1610
5/30/2036,1610
6/13/2036,1610
6/27/2036,1610
7/11/2036,1610
7/25/2036,1610
8/8/2036,1610
8/22/2036,1610
9/5/2036,1610
9/19/2036,1610
10/3/2036,1610
10/17/2036,1610
10/31/2036,1610
11/14/2036,1610
11/28/2036,1610
12/12/2036,1610
12/26/2036,1610
1/9/2037,1610
1/23/2037,1610
2/6/2037,1610
2/20/2037,1610
3/6/2037,1610
3/20/2037,1610
4/3/2037,1610
4/17/2037,1610
5/1/2037,1610
5/15/2037,1610
5/29/2037,1610
6/12/2037,1610
6/26/2037,1610
7/10/2037,1610
7/24/2037,1610
8/7/2037,1610
8/21/2037,1610
9/4/2037,1610
9/18/2037,1610
10/2/2037,1610
10/16/2037,1610
10/30/2037,1610
11/13/2037,1610
11/27/2037,1610
12/11/2037,1610
12/25/2037,1610
1/8/2038,1610
1/22/2038,1610
2/5/2038,1610
2/19/2038,1610
3/5/2038,1610
3/19/2038,1610
